UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5
461926,1,R,127,A,,A,,R,127,A,,A,,A,,A,,A,
461926,2,R,127,A,,A,,R,127,A,,A,,A,,A,,A,
461926,3,R,127,A,,A,,R,127,A,,A,,A,,A,,A,
461944,1,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
461944,2,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
461944,3,R,72,A,,A,,R,72,A,,A,,A,,A,,A,
461953,1,R,23,A,,A,,R,23,A,,A,,A,,A,,A,
461953,2,R,23,A,,A,,R,23,A,,A,,A,,A,,A,
461953,3,R,23,A,,A,,R,23,A,,A,,A,,A,,A,
461962,1,R,74,R,16,R,55,R,3,R,16,Z,0,Z,0,Z,0,R,0
461962,2,R,74,R,16,R,55,R,3,R,16,Z,0,Z,0,Z,0,R,0
461962,3,R,74,R,16,R,55,R,3,R,16,Z,0,Z,0,Z,0,R,0
461999,1,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
461999,2,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
461999,3,R,200,A,,A,,R,200,A,,A,,A,,A,,A,
462008,1,R,204,A,,A,,R,204,A,,A,,A,,A,,A,
462008,2,R,204,A,,A,,R,204,A,,A,,A,,A,,A,
462008,3,R,204,A,,A,,R,204,A,,A,,A,,A,,A,
462017,1,R,98,A,,A,,R,98,A,,A,,A,,A,,A,
462017,2,R,98,A,,A,,R,98,A,,A,,A,,A,,A,
462017,3,R,98,A,,A,,R,98,A,,A,,A,,A,,A,
462035,1,R,350,A,,A,,R,350,A,,A,,A,,A,,A,
462035,2,R,350,A,,A,,R,350,A,,A,,A,,A,,A,
462035,3,R,350,A,,A,,R,350,A,,A,,A,,A,,A,
462044,1,R,99,R,99,R,0,R,0,R,2,R,90,Z,0,R,7,R,0
462044,12,R,99,R,99,R,0,R,0,R,2,R,90,Z,0,R,7,R,0
462053,1,R,185,R,0,Z,0,R,185,A,,A,,A,,A,,A,
462053,2,R,185,R,0,Z,0,R,185,A,,A,,A,,A,,A,
462053,3,R,185,R,0,Z,0,R,185,A,,A,,A,,A,,A,
462062,1,R,134,A,,A,,R,134,A,,A,,A,,A,,A,
462062,2,R,134,A,,A,,R,134,A,,A,,A,,A,,A,
462062,3,R,134,A,,A,,R,134,A,,A,,A,,A,,A,
462071,1,R,296,A,,A,,R,296,A,,A,,A,,A,,A,
462071,2,R,296,A,,A,,R,296,A,,A,,A,,A,,A,
462071,3,R,296,A,,A,,R,296,A,,A,,A,,A,,A,
462336,1,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
462336,2,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
462336,3,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
462354,1,R,286,A,,A,,R,286,A,,A,,A,,A,,A,
462354,2,R,286,A,,A,,R,286,A,,A,,A,,A,,A,
462354,3,R,286,A,,A,,R,286,A,,A,,A,,A,,A,
463056,1,R,1544,R,21,R,324,R,1199,R,20,R,1,Z,0,Z,0,R,0
463056,2,R,1544,R,21,R,324,R,1199,R,20,R,1,Z,0,Z,0,R,0
463056,3,R,1525,R,18,R,323,R,1184,R,17,R,1,Z,0,Z,0,R,0
463056,11,R,19,R,3,R,1,R,15,R,3,Z,0,Z,0,Z,0,R,0
464226,1,R,912,R,106,R,554,R,252,R,55,R,50,R,0,R,1,R,0
464226,2,R,837,R,43,R,547,R,247,R,22,R,20,R,0,R,1,R,0
464226,3,R,836,R,43,R,547,R,246,R,22,R,20,R,0,R,1,R,0
464226,11,R,1,R,0,R,0,R,1,A,,A,,A,,A,,A,
464226,12,R,75,R,63,R,7,R,5,R,33,R,30,R,0,R,0,R,0
466921,1,R,284,R,10,R,204,R,70,R,7,R,3,R,0,R,0,R,0
466921,2,R,284,R,10,R,204,R,70,R,7,R,3,R,0,R,0,R,0
466921,3,R,284,R,10,R,204,R,70,R,7,R,3,R,0,R,0,R,0
466930,1,R,2270,R,159,R,1354,R,757,R,154,R,5,R,0,R,0,R,0
466930,2,R,2270,R,159,R,1354,R,757,R,154,R,5,R,0,R,0,R,0
466930,3,R,2270,R,159,R,1354,R,757,R,154,R,5,R,0,R,0,R,0
467094,1,R,152,A,,A,,R,152,A,,A,,A,,A,,A,
467094,2,R,152,A,,A,,R,152,A,,A,,A,,A,,A,
467094,3,R,152,A,,A,,R,152,A,,A,,A,,A,,A,
467863,1,R,256,A,,A,,R,256,A,,A,,A,,A,,A,
467863,2,R,256,A,,A,,R,256,A,,A,,A,,A,,A,
467863,3,R,256,A,,A,,R,256,A,,A,,A,,A,,A,
467872,1,R,264,A,,A,,R,264,A,,A,,A,,A,,A,
467872,2,R,264,A,,A,,R,264,A,,A,,A,,A,,A,
467872,3,R,264,A,,A,,R,264,A,,A,,A,,A,,A,
467906,1,R,157,A,,A,,R,157,A,,A,,A,,A,,A,
467906,2,R,157,A,,A,,R,157,A,,A,,A,,A,,A,
467906,3,R,157,A,,A,,R,157,A,,A,,A,,A,,A,
468246,1,R,139,A,,A,,R,139,A,,A,,A,,A,,A,
468246,2,R,139,A,,A,,R,139,A,,A,,A,,A,,A,
468246,3,R,139,A,,A,,R,139,A,,A,,A,,A,,A,
468255,1,R,35,A,,A,,R,35,A,,A,,A,,A,,A,
468255,2,R,35,A,,A,,R,35,A,,A,,A,,A,,A,
468255,3,R,35,A,,A,,R,35,A,,A,,A,,A,,A,
468769,1,R,155,A,,A,,R,155,A,,A,,A,,A,,A,
468769,2,R,155,A,,A,,R,155,A,,A,,A,,A,,A,
468769,3,R,155,A,,A,,R,155,A,,A,,A,,A,,A,
468848,1,R,814,A,,A,,R,814,A,,A,,A,,A,,A,
468848,2,R,814,A,,A,,R,814,A,,A,,A,,A,,A,
468848,3,R,814,A,,A,,R,814,A,,A,,A,,A,,A,
468893,1,R,185,A,,A,,R,185,A,,A,,A,,A,,A,
468893,2,R,185,A,,A,,R,185,A,,A,,A,,A,,A,
468893,3,R,185,A,,A,,R,185,A,,A,,A,,A,,A,
468909,1,R,1073,A,,A,,R,1073,A,,A,,A,,A,,A,
468909,2,R,1073,A,,A,,R,1073,A,,A,,A,,A,,A,
468909,3,R,1073,A,,A,,R,1073,A,,A,,A,,A,,A,
468963,1,R,430,A,,A,,R,430,A,,A,,A,,A,,A,
468963,2,R,430,A,,A,,R,430,A,,A,,A,,A,,A,
468963,3,R,430,A,,A,,R,430,A,,A,,A,,A,,A,
469416,1,R,221,R,0,R,82,R,139,A,,A,,A,,A,,A,
469416,2,R,221,R,0,R,82,R,139,A,,A,,A,,A,,A,
469416,3,R,221,R,0,R,82,R,139,A,,A,,A,,A,,A,
469610,1,R,8,R,0,R,8,R,0,A,,A,,A,,A,,A,
469610,2,R,8,R,0,R,8,R,0,A,,A,,A,,A,,A,
469610,3,R,8,R,0,R,8,R,0,A,,A,,A,,A,,A,
469629,1,R,128,R,0,R,1,R,127,A,,A,,A,,A,,A,
469629,2,R,128,R,0,R,1,R,127,A,,A,,A,,A,,A,
469629,3,R,128,R,0,R,1,R,127,A,,A,,A,,A,,A,
469911,1,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
469911,2,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
469911,3,R,86,A,,A,,R,86,A,,A,,A,,A,,A,
470038,1,R,1616,A,,A,,R,1616,A,,A,,A,,A,,A,
470038,2,R,1616,A,,A,,R,1616,A,,A,,A,,A,,A,
470038,3,R,1616,A,,A,,R,1616,A,,A,,A,,A,,A,
470047,1,R,37,A,,A,,R,37,A,,A,,A,,A,,A,
470047,2,R,37,A,,A,,R,37,A,,A,,A,,A,,A,
470047,3,R,37,A,,A,,R,37,A,,A,,A,,A,,A,
470296,1,R,18,A,,A,,R,18,A,,A,,A,,A,,A,
470296,2,R,18,A,,A,,R,18,A,,A,,A,,A,,A,
470296,3,R,18,A,,A,,R,18,A,,A,,A,,A,,A,
470393,1,R,160,A,,A,,R,160,A,,A,,A,,A,,A,
470393,2,R,160,A,,A,,R,160,A,,A,,A,,A,,A,
470393,3,R,160,A,,A,,R,160,A,,A,,A,,A,,A,
474863,1,R,1881,R,1881,A,,A,,R,1744,R,137,R,0,R,0,R,0
474863,2,R,1685,R,1685,A,,A,,R,1565,R,120,R,0,R,0,R,0
474863,3,R,1483,R,1483,A,,A,,R,1375,R,108,R,0,R,0,R,0
474863,11,R,202,R,202,A,,A,,R,190,R,12,R,0,R,0,R,0
474863,12,R,196,R,196,A,,A,,R,179,R,17,R,0,R,0,R,0
474915,1,R,219,R,0,R,219,R,0,A,,A,,A,,A,,A,
474915,2,R,219,R,0,R,219,R,0,A,,A,,A,,A,,A,
474915,3,R,219,R,0,R,219,R,0,A,,A,,A,,A,,A,
474924,1,R,186,R,0,R,186,R,0,A,,A,,A,,A,,A,
474924,2,R,186,R,0,R,186,R,0,A,,A,,A,,A,,A,
474924,3,R,186,R,0,R,186,R,0,A,,A,,A,,A,,A,
475015,1,R,244,A,,A,,R,244,A,,A,,A,,A,,A,
475015,2,R,244,A,,A,,R,244,A,,A,,A,,A,,A,
475015,3,R,244,A,,A,,R,244,A,,A,,A,,A,,A,
475024,1,R,373,R,0,R,164,R,209,A,,A,,A,,A,,A,
475024,2,R,373,R,0,R,164,R,209,A,,A,,A,,A,,A,
475024,3,R,373,R,0,R,164,R,209,A,,A,,A,,A,,A,
475033,1,R,1324,R,1324,A,,A,,R,569,R,755,Z,0,Z,0,R,0
475033,2,R,57,R,57,A,,A,,R,6,R,51,Z,0,Z,0,R,0
475033,3,R,44,R,44,A,,A,,R,6,R,38,Z,0,Z,0,R,0
475033,11,R,13,R,13,A,,A,,Z,0,R,13,Z,0,Z,0,R,0
475033,12,R,1267,R,1267,A,,A,,R,563,R,704,Z,0,Z,0,R,0
475060,1,R,230,R,0,R,123,R,107,A,,A,,A,,A,,A,
475060,2,R,230,R,0,R,123,R,107,A,,A,,A,,A,,A,
475060,3,R,230,R,0,R,123,R,107,A,,A,,A,,A,,A,
475121,1,R,8803,R,8803,A,,A,,R,1288,R,7491,R,6,R,18,R,0
475121,2,R,6439,R,6439,A,,A,,R,848,R,5581,R,4,R,6,R,0
475121,3,R,6433,R,6433,A,,A,,R,845,R,5578,R,4,R,6,R,0
475121,11,R,6,R,6,A,,A,,R,3,R,3,Z,0,Z,0,R,0
475121,12,R,2364,R,2364,A,,A,,R,440,R,1910,R,2,R,12,R,0
475176,1,R,650,R,0,R,76,R,574,A,,A,,A,,A,,A,
475176,2,R,650,R,0,R,76,R,574,A,,A,,A,,A,,A,
475176,3,R,650,R,0,R,76,R,574,A,,A,,A,,A,,A,
475200,1,R,145,R,35,R,49,R,61,R,35,R,0,R,0,R,0,R,0
475200,2,R,145,R,35,R,49,R,61,R,35,R,0,R,0,R,0,R,0
475200,3,R,145,R,35,R,49,R,61,R,35,R,0,R,0,R,0,R,0
475228,1,R,78,Z,0,R,14,R,64,A,,A,,A,,A,,A,
475228,12,R,78,Z,0,R,14,R,64,A,,A,,A,,A,,A,
475273,1,R,380,R,344,R,30,R,6,R,166,R,176,Z,0,Z,0,R,2
475273,2,R,176,R,154,R,20,R,2,R,83,R,70,Z,0,Z,0,R,1
475273,3,R,176,R,154,R,20,R,2,R,83,R,70,Z,0,Z,0,R,1
475273,12,R,204,R,190,R,10,R,4,R,83,R,106,Z,0,Z,0,R,1
475282,1,R,90,A,,A,,R,90,A,,A,,A,,A,,A,
475282,2,R,90,A,,A,,R,90,A,,A,,A,,A,,A,
475282,3,R,90,A,,A,,R,90,A,,A,,A,,A,,A,
475325,1,R,331,A,,A,,R,331,A,,A,,A,,A,,A,
475325,2,R,331,A,,A,,R,331,A,,A,,A,,A,,A,
475325,3,R,331,A,,A,,R,331,A,,A,,A,,A,,A,
475398,1,R,230,R,230,A,,A,,R,6,R,215,R,0,R,7,R,2
475398,2,R,125,R,125,A,,A,,R,4,R,117,R,0,R,3,R,1
475398,3,R,116,R,116,A,,A,,R,4,R,110,R,0,R,2,R,0
475398,11,R,9,R,9,A,,A,,R,0,R,7,R,0,R,1,R,1
475398,12,R,105,R,105,A,,A,,R,2,R,98,R,0,R,4,R,1
475404,1,R,120,R,0,R,120,R,0,A,,A,,A,,A,,A,
475404,2,R,120,R,0,R,120,R,0,A,,A,,A,,A,,A,
475404,3,R,120,R,0,R,120,R,0,A,,A,,A,,A,,A,
475422,1,R,65,A,,A,,R,65,A,,A,,A,,A,,A,
475422,2,R,65,A,,A,,R,65,A,,A,,A,,A,,A,
475422,3,R,65,A,,A,,R,65,A,,A,,A,,A,,A,
475431,1,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
475431,2,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
475431,3,R,62,A,,A,,R,62,A,,A,,A,,A,,A,
475468,1,R,353,A,,A,,R,353,A,,A,,A,,A,,A,
475468,2,R,353,A,,A,,R,353,A,,A,,A,,A,,A,
475468,3,R,353,A,,A,,R,353,A,,A,,A,,A,,A,
475486,1,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
475486,2,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
475486,3,R,360,A,,A,,R,360,A,,A,,A,,A,,A,
475495,1,R,1686,R,469,R,647,R,570,R,70,R,388,R,0,R,11,R,0
475495,12,R,1686,R,469,R,647,R,570,R,70,R,388,R,0,R,11,R,0
475547,1,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
475547,2,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
475547,3,R,104,A,,A,,R,104,A,,A,,A,,A,,A,
475556,1,R,130,A,,A,,R,130,A,,A,,A,,A,,A,
475556,2,R,130,A,,A,,R,130,A,,A,,A,,A,,A,
475556,3,R,130,A,,A,,R,130,A,,A,,A,,A,,A,
475565,1,R,1048,R,41,R,296,R,711,R,40,R,0,R,0,R,0,R,1
475565,2,R,1048,R,41,R,296,R,711,R,40,R,0,R,0,R,0,R,1
475565,3,R,978,R,41,R,296,R,641,R,40,R,0,R,0,R,0,R,1
475565,11,R,70,R,0,R,0,R,70,A,,A,,A,,A,,A,
475574,1,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475574,2,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475574,3,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475608,1,R,160,R,5,R,31,R,124,R,5,Z,0,Z,0,Z,0,R,0
475608,2,R,132,R,0,R,16,R,116,A,,A,,A,,A,,A,
475608,3,R,132,R,0,R,16,R,116,A,,A,,A,,A,,A,
475608,12,R,28,R,5,R,15,R,8,R,5,Z,0,Z,0,Z,0,R,0
475653,1,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475653,2,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475653,3,R,40,A,,A,,R,40,A,,A,,A,,A,,A,
475662,1,R,51,A,,A,,R,51,A,,A,,A,,A,,A,
475662,2,R,51,A,,A,,R,51,A,,A,,A,,A,,A,
475662,3,R,51,A,,A,,R,51,A,,A,,A,,A,,A,
475705,1,R,7,A,,A,,R,7,A,,A,,A,,A,,A,
475705,2,R,7,A,,A,,R,7,A,,A,,A,,A,,A,
475705,3,R,7,A,,A,,R,7,A,,A,,A,,A,,A,
475714,1,R,412,R,8,R,14,R,390,R,8,R,0,R,0,R,0,R,0
475714,2,R,412,R,8,R,14,R,390,R,8,R,0,R,0,R,0,R,0
475714,3,R,412,R,8,R,14,R,390,R,8,R,0,R,0,R,0,R,0
475723,1,R,666,A,,A,,R,666,A,,A,,A,,A,,A,
